ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,CF_ID,Intro,CO_vig,CO,CO_time_1,CO_time_2,CO_time_3,CO_time_4,Q67,CO_comp,CO_attr,CO_trust,CA_vig,CA,CA_time_1,CA_time_2,CA_time_3,CA_time_4,Q48,CA_comp,CA_attr,CA_trust,SO_vig,SO,SO_time_1,SO_time_2,SO_time_3,SO_time_4,Q39,SO_comp,SO_attr,SO_trust,SA_vig,SA,SA_time_1,SA_time_2,SA_time_3,SA_time_4,Q43,SA_comp,SA_attr,SA_trust,NO_vig,NO,NO_time_1,NO_time_2,NO_time_3,NO_time_4,Q113,NO_comp,NO_attr,NO_trust,NA_vig,NA,NA_time_1,NA_time_2,NA_time_3,NA_time_4,Q123,NA_comp,NA_attr,NA_trust,Q61,interest,poltrust,disgust_1,disgust_2,disgust_3,disgust_4,disgust_5,disgust_6,disgust_7,attention,year,sex,LocationLatitude,LocationLongitude,LocationAccuracy
R_cIvuuR3tOUmQHNr,Default Response Set,Anonymous,,,68.228.52.249,0,27/11/15 01:28,27/11/15 01:31,1,189054,A3EUBCJ3YPQ4MT,1,1,6,81.119,81.119,83.447,1,1,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,6,3,5,7,6,2,7,1,51,1,32.24760437,-110.9499969,-1
R_7OrQKUyHsmembSR,Default Response Set,Anonymous,,,162.194.134.162,0,27/11/15 01:36,27/11/15 01:39,1,223744,A1KIU6UOEK1CGC,1,,,,,,,,,,,1,5,46.807,47.475,48.677,2,1,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,4,3,4,3,3,3,5,1,17,1,40.80039978,-124.1528015,-1
R_6zmResLYfzKxdB3,Default Response Set,Anonymous,,,74.82.237.141,0,27/11/15 01:38,27/11/15 01:40,1,244362,A112LUS6RHBNYB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29.631,29.631,43.977,1,1,4,3,4,,,,,,,,,,,1,5,2,7,4,4,5,5,5,7,1,12,1,47.2723999,-119.5899963,-1
R_83cGP8pRLaiUEyF,Default Response Set,Anonymous,,,108.26.26.5,0,27/11/15 01:43,27/11/15 01:45,1,162990,A1ZF2GZ2ZRV8OY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27.419,34.765,36.767,4,1,4,5,4,,,,,,,,,,,1,6,4,6,5,4,5,4,6,5,1,22,2,43.10980225,-76.19950104,-1
R_bx8baaNFdosd3tX,Default Response Set,Anonymous,,,71.179.60.17,0,27/11/15 02:00,27/11/15 02:07,1,400587,APEQ60QNQ3WQT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,68.445,137.797,192.357,4,1,4,3,3,1,5,5,5,4,5,4,5,4,5,1,31,1,39.20179749,-76.93099976,-1
R_6AmPipWD3vqek29,Default Response Set,Anonymous,,,71.54.225.210,0,27/11/15 02:31,27/11/15 02:34,1,476281,A3CIUPLZ6614U2,1,,,,,,,,,,,,,,,,,,,,,1,5,49.27,49.27,61.979,1,1,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,4,5,3,1,4,4,6,1,29,1,26.63769531,-81.8361969,-1
R_06WsjxFqBR34pSZ,Default Response Set,Anonymous,,,208.54.64.135,0,27/11/15 02:35,27/11/15 02:38,1,526385,AZ223PTWQ4AYF,1,,,,,,,,,,,1,6,6.262,6.262,7.218,1,1,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,6,5,2,4,2,6,6,1,11,2,33.74899292,-84.27510071,-1
R_6X7p2CNRzhfzQaN,Default Response Set,Anonymous,,,66.56.157.128,0,27/11/15 02:51,27/11/15 02:53,1,575483, AJLU0QA1X5UWK,1,1,5,27.489,27.489,28.921,1,1,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,5,5,3,7,7,7,3,1,15,2,33.75270081,-78.90709686,-1
R_9Z7ecDnVKKeGOZ7,Default Response Set,Anonymous,,,208.107.220.225,0,27/11/15 02:57,27/11/15 02:58,1,367343,AA663N4UPTFAY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,20.117,20.117,21.109,1,1,6,2,6,,,,,,,,,,,,,,,,,,,,,1,6,3,7,7,5,7,5,7,7,1,27,1,46.8914032,-96.92939758,-1
R_1MiwsOrdv8PSaPz,Default Response Set,Anonymous,,,108.39.179.58,0,27/11/15 02:57,27/11/15 03:01,1,779047,A3NODCZ06UM7NJ,1,,,,,,,,,,,,,,,,,,,,,1,6,74.552,81.984,83.588,2,1,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,5,4,5,4,5,4,4,2,46,2,40.1750946,-79.92839813,-1
R_eA4xsG50Fvbua8J,Default Response Set,Anonymous,,,104.138.172.71,0,27/11/15 03:03,27/11/15 03:06,1,878287,A3NUYAG56BPYBB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,49.269,49.269,50.253,1,1,5,3,4,,,,,,,,,,,1,1,3,4,4,4,5,4,6,6,1,22,2,36.00790405,-80.36969757,-1
R_0kZyRsz3IZ01OYZ,Default Response Set,Anonymous,,,66.38.88.104,0,27/11/15 03:14,27/11/15 03:18,1,670181,APNDS7GQJ8PP7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,39.669,39.669,41.822,1,1,2,1,3,,,,,,,,,,,,,,,,,,,,,1,2,2,6,6,3,5,3,5,7,1,10,2,37.854599,-85.89610291,-1
R_4ZVYp40RyqoNv93,Default Response Set,Anonymous,,,104.229.127.247,0,27/11/15 03:24,27/11/15 03:27,1,697829,A211HK32QNTYX1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,59.136,59.136,63.462,1,1,3,2,3,1,7,5,7,2,4,6,4,5,6,1,46,2,44.95030212,-74.94039917,-1
R_43hiycbsUOz2YeN,Default Response Set,Anonymous,,,208.167.254.110,0,27/11/15 03:26,27/11/15 03:29,1,874957,A1YRLN7DX2UK1X,1,,,,,,,,,,,1,3,2.743,7.951,8.832,4,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,7,7,7,3,7,7,7,1,11,1,40.55160522,-74.46369934,-1
R_b94xangFe88uzWZ,Default Response Set,Anonymous,,,24.54.232.147,0,27/11/15 04:10,27/11/15 04:10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4526062,-67.01830292,-1
R_3UvRRTiDYzLSlMh,Default Response Set,Anonymous,,,67.173.201.157,0,27/11/15 04:16,27/11/15 04:18,1,364529,A3TG5YNIWW3WGP,1,1,5,40.838,40.838,42.386,1,1,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,6,5,4,2,3,6,7,1,11,2,33.34570313,-81.97219849,-1
R_0jLJORFY4Wxwdql,Default Response Set,Anonymous,,,96.59.41.87,0,27/11/15 04:29,27/11/15 04:31,1,927120,A2LKP71TDQDL7B,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,38.814,38.814,40.735,1,1,4,4,4,,,,,,,,,,,1,6,3,6,4,6,3,6,4,6,1,38,1,28.02909851,-82.72409821,-1
R_bOXF5G5rpIarNiZ,Default Response Set,Anonymous,,,72.87.179.11,0,27/11/15 04:44,27/11/15 04:48,1,734369,A39LUZSRMO4T6S,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,109.285,109.285,110.704,1,1,4,4,4,1,1,4,7,7,7,6,7,7,7,1,39,2,33.9223938,-117.2476044,-1
R_3lp0pwdWGRj2vAN,Default Response Set,Anonymous,,,45.59.43.216,0,27/11/15 04:52,27/11/15 04:55,1,348402,A2R1JVEVFXAGUI,1,,,,,,,,,,,1,5,31.661,31.661,32.907,1,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,5,6,3,6,3,3,7,1,50,2,39.10929871,-84.62090302,-1
R_3pCVqi9nGESpNBj,Default Response Set,Anonymous,,,98.14.170.194,0,27/11/15 04:58,27/11/15 05:00,1,892243,A37LZED187CKU3,1,1,4,31.272,31.272,33.046,1,1,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,5,5,5,5,5,5,5,2,21,2,40.73539734,-73.87830353,-1
R_b8aA6MGFJTjUhAp,Default Response Set,Anonymous,,,50.166.110.37,0,27/11/15 04:59,27/11/15 05:01,1,903667,A3B9FJ7EP9VZW0,1,,,,,,,,,,,,,,,,,,,,,1,6,24.668,24.668,26.238,1,1,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,6,7,7,5,7,7,6,1,27,2,39.54550171,-75.19589996,-1
R_5mprLcP6upptloV,Default Response Set,Anonymous,,,97.32.77.226,0,27/11/15 05:28,27/11/15 05:31,1,738945,A207OR9LVOPAPY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,48.862,48.862,49.944,1,1,7,7,6,,,,,,,,,,,,,,,,,,,,,1,6,5,4,6,7,5,6,1,7,1,24,2,38,-97,-1
R_1FXqNrQn4ABgDZP,Default Response Set,Anonymous,,,32.214.199.46,0,27/11/15 05:33,27/11/15 05:35,1,347642,A3H0CLC0K4XE00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30.627,51.187,52.273,2,1,6,5,6,,,,,,,,,,,1,3,3,7,5,5,6,4,3,7,1,13,2,41.65769958,-72.66269684,-1
R_bOzSGlSFvop1kyh,Default Response Set,Anonymous,,,73.164.178.179,0,27/11/15 05:35,27/11/15 05:37,1,735173,A2BH7D8IEJZNX8,1,1,3,19.029,19.029,26.393,1,1,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,5,4,5,3,5,4,6,1,17,2,45.41140747,-122.723999,-1
R_1HaWEDzhYNNd4X3,Default Response Set,Anonymous,,,187.243.109.78,0,27/11/15 05:39,27/11/15 05:39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7993927,-107.3897018,-1
R_4ONbeCs05Bq7eO9,Default Response Set,Anonymous,,,162.251.59.212,0,27/11/15 05:56,27/11/15 05:59,1,974935,A24VK5018TWC9D,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,52.367,52.367,53.24,1,1,2,1,3,,,,,,,,,,,,,,,,,,,,,1,5,2,3,1,1,2,2,1,6,1,19,2,36.36160278,-85.6339035,-1
R_bj5f0qsuLgp250h,Default Response Set,Anonymous,,,108.80.242.146,0,27/11/15 06:03,27/11/15 06:06,1,489348,A1BNQ6H4SJZ2X5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,72.994,80.304,82.308,3,1,5,2,3,1,3,3,7,7,7,7,6,2,7,1,22,1,37.32550049,-120.6367035,-1
R_3kNlk8CZnefsB9j,Default Response Set,Anonymous,,,73.188.208.235,0,27/11/15 06:07,27/11/15 06:09,1,130461,A218Q6T4XJD6NI,1,,,,,,,,,,,1,12,30.187,32.873,33.756,2,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,7,5,4,4,7,3,6,1,25,1,40.12869263,-75.05970001,-1
R_eKFgPdXwU4LLK73,Default Response Set,Anonymous,,,68.11.143.28,0,27/11/15 06:25,27/11/15 06:27,1,567392,A1F3TWJXGO0URG,1,,,,,,,,,,,,,,,,,,,,,1,5,23.458,23.458,25.075,1,1,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,7,5,3,4,5,4,3,1,25,2,30.63789368,-91.17970276,-1
R_0uHk9D28EJ3zmYd,Default Response Set,Anonymous,,,23.27.245.253,0,27/11/15 06:40,27/11/15 06:43,1,810224,A3QHOBV7KJ98YH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,34.555,35.116,39.423,3,1,4,3,6,,,,,,,,,,,,,,,,,,,,,1,5,3,5,4,4,1,5,1,4,1,44,2,37.37210083,-121.8643036,-1
R_3K0NL2KIKgXBHjn,Default Response Set,Anonymous,,,73.35.67.7,0,27/11/15 06:45,27/11/15 06:47,1,690804,A1II7QH6CPLW1F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30.391,30.391,32.891,1,1,3,5,4,,,,,,,,,,,1,3,2,7,7,6,2,4,6,7,1,13,1,29.75959778,-81.30290222,-1
R_6tbIQ6nzCysxgI5,Default Response Set,Anonymous,,,74.105.202.102,0,27/11/15 06:59,27/11/15 07:03,1,118916,A16MDZ7O8KL9EC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6.542,75.374,77.075,3,1,3,2,3,1,4,3,2,2,2,2,2,4,2,1,12,1,40.9559021,-74.54180145,-1
R_8oidaFyblDwCodL,Default Response Set,Anonymous,,,71.90.130.236,0,27/11/15 07:13,27/11/15 07:16,1,430479,A35UAZRH6HXE2P,1,,,,,,,,,,,,,,,,,,,,,1,5,18.507,18.507,49.033,1,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,6,5,5,5,5,5,5,5,32,2,42.24049377,-85.48419952,-1
R_8jJyl32oZ5qOHcx,Default Response Set,Anonymous,,,206.128.77.46,0,27/11/15 07:14,27/11/15 07:17,1,848088,A1T6GWGAJ9E8GG,1,1,6,40.022,40.022,41.592,1,1,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,5,4,2,5,4,4,5,1,50,2,32.43190002,-109.8860016,-1
R_82nY6Jigh0JDE7X,Default Response Set,Anonymous,,,63.149.18.28,0,27/11/15 07:44,27/11/15 07:45,1,135393,A22KRF782ELLB0,1,,,,,,,,,,,1,4,1.458,3.753,30.861,2,1,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,2,2,1,2,1,3,3,1,20,1,36.63549805,-88.28299713,-1
R_aaQS6ltQr3R4zSR,Default Response Set,Anonymous,,,92.139.182.205,0,27/11/15 07:54,27/11/15 07:54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.83270264,-3.158203125,-1
R_39MGo68n1D51pIN,Default Response Set,Anonymous,,,194.150.168.95,0,27/11/15 08:03,27/11/15 08:03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1
R_bNj1Bx3ch3Q1Mvb,Default Response Set,Anonymous,,,72.205.237.50,0,27/11/15 08:05,27/11/15 08:12,1,979818,A3BXY6W4I5M45Q,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,147.278,147.278,150.028,1,1,4,4,4,,,,,,,,,,,1,4,2,7,3,5,5,5,7,5,1,37,2,38.85220337,-97.61419678,-1
R_54Hu4WtNFa1z9QN,Default Response Set,Anonymous,,,142.255.122.126,0,27/11/15 08:19,27/11/15 08:20,1,661148,A2ZE2IPHK152KA,1,,,,,,,,,,,,,,,,,,,,,1,5,14.579,14.579,15.708,1,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,6,2,2,6,3,7,4,1,14,2,40.66499329,-73.75019836,-1
R_bg9PyYFsA9dA6A5,Default Response Set,Anonymous,,,69.80.96.1,0,27/11/15 08:30,27/11/15 08:34,1,620088,A39NWAFOYGDIP,1,,,,,,,,,,,1,6,56.138,56.138,60.98,1,1,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,7,6,6,5,7,6,6,1,26,1,34.05220032,-118.2436981,-1
R_1AGu6A3hXFmxV8p,Default Response Set,Anonymous,,,96.246.248.165,0,27/11/15 08:34,27/11/15 08:37,1,317263,AIR4UQNPIMFCJ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12.602,61.993,64.81,2,1,3,3,2,1,6,4,6,5,4,4,5,5,5,1,29,2,40.76220703,-73.91210175,-1
R_1H2f7VFyM8b67QN,Default Response Set,Anonymous,,,104.184.129.9,0,27/11/15 08:50,27/11/15 08:54,1,293979,A2UKE5M4IZP49P,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,80.887,80.887,82.046,1,1,6,2,4,,,,,,,,,,,,,,,,,,,,,1,5,2,6,3,6,7,6,2,4,1,20,1,30.00280762,-95.39630127,-1
R_d70Q9dJAGq5slGR,Default Response Set,Anonymous,,,76.92.117.220,0,27/11/15 08:54,27/11/15 08:57,1,305105,A3TMB3ZQU15CWV,1,1,3,27.139,45.705,74.408,8,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,7,5,6,4,7,5,6,1,17,2,38.78430176,-94.54570007,-1
R_8226M5I18yvvMuF,Default Response Set,Anonymous,,,162.225.150.26,0,27/11/15 11:07,27/11/15 11:08,1,843952,A6NNTKY436XR8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.971,13.294,14.244,2,1,4,2,4,,,,,,,,,,,,,,,,,,,,,1,3,2,6,5,6,6,6,7,4,1,7,1,37.62280273,-122.4364014,-1
R_2n2DY6ack2tZp9H,Default Response Set,Anonymous,,,174.102.6.19,0,27/11/15 11:43,27/11/15 11:45,1,149589,A1JL8N1PWIFDH2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,37.472,37.472,39.158,1,1,4,4,5,1,6,4,5,3,3,4,4,4,3,1,11,1,40.78849792,-84.03359985,-1
R_a05cwPCVY1UW39r,Default Response Set,Anonymous,,,24.161.51.94,0,27/11/15 11:49,27/11/15 11:51,1,657962,A2I10BEXAZIR95,1,,,,,,,,,,,1,6,4.004,4.004,4.774,1,1,4,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,4,5,6,2,7,5,5,4,19,1,41.93890381,-73.99009705,-1
R_5o31BcNtdiOiNU1,Default Response Set,Anonymous,,,208.31.49.57,0,27/11/15 12:18,27/11/15 12:22,1,533014,ARWVG6JFUVAMJ,1,1,6,35.561,35.561,36.871,1,1,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,7,2,6,7,7,4,5,1,21,1,40.74899292,-73.9865036,-1
R_ahLOgsqDejBkbZz,Default Response Set,Anonymous,,,174.55.10.72,0,27/11/15 14:10,27/11/15 14:14,1,730216,A2EAIMII6MSIO5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11.131,62.466,64.915,2,1,6,5,5,1,1,5,5,2,4,5,5,3,4,1,28,2,40.60350037,-76.21890259,-1
R_1GgnE0ivHmq8Qjr,Default Response Set,Anonymous,,,70.209.24.218,0,27/11/15 14:19,27/11/15 14:21,1,847710,A1VYQ8VL4HIP03,1,,,,,,,,,,,,,,,,,,,,,1,5,23.16,23.16,24.127,1,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,5,4,4,2,5,3,5,1,22,2,28.84049988,-82.05039978,-1
R_6KbgWGzfa7bpzwh,Default Response Set,Anonymous,,,107.213.216.165,0,27/11/15 14:40,27/11/15 14:41,1,536503,A3CB5YPZ1UAHVV,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22.012,22.012,22.931,1,1,4,2,4,,,,,,,,,,,1,5,4,7,3,4,7,2,7,4,1,50,2,25.59739685,-80.40309906,-1
R_4IPrTAlf3ZuqJNz,Default Response Set,Anonymous,,,98.221.114.159,0,27/11/15 15:07,27/11/15 15:09,1,520804,A93ALGAFX49BF,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,34.14,34.14,35.469,1,1,4,3,4,,,,,,,,,,,,,,,,,,,,,1,5,4,4,4,5,2,4,3,6,1,39,1,39.3914032,-74.51820374,-1
R_8iTRIA8dNGZLl9b,Default Response Set,Anonymous,,,70.140.97.66,0,27/11/15 15:19,27/11/15 15:20,1,161935,A3Q9UIPBY9QWLA,1,,,,,,,,,,,1,6,10.779,10.779,11.724,1,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,7,7,7,7,7,7,7,7,15,1,30.03779602,-95.5326004,-1
R_74ltsBGWDO3Cefb,Default Response Set,Anonymous,,,67.1.85.173,0,27/11/15 15:33,27/11/15 15:35,1,345774,ABJGKVPL5WF80,1,1,5,24.414,24.414,35.651,1,1,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,5,6,5,5,3,5,7,1,36,2,32.22109985,-110.8237991,-1
R_esalSaI6njMHooJ,Default Response Set,Anonymous,,,73.206.86.66,0,27/11/15 15:37,27/11/15 15:41,1,433765,A2VR9O234UCT9T,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,44.49,44.49,51.342,1,1,5,4,5,,,,,,,,,,,,,,,,,,,,,1,2,2,5,5,2,2,2,2,6,1,31,2,29.57229614,-95.13600159,-1
R_7PrT2t1y5aTz6F7,Default Response Set,Anonymous,,,68.58.93.243,0,27/11/15 15:51,27/11/15 15:55,1,582648,A3FK6Y3FZ3T5XJ,1,1,4,24.028,24.028,25.019,1,1,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,7,3,3,6,5,7,5,1,12,2,40.31869507,-86.46880341,-1
R_5pe5Glix2ZQd7W5,Default Response Set,Anonymous,,,172.78.64.73,0,27/11/15 16:37,27/11/15 16:39,1,535842,AQC0SZA1E9QO7,1,,,,,,,,,,,,,,,,,,,,,1,6,31.146,31.691,35.764,2,1,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,5,4,3,2,3,4,5,1,15,1,40.31489563,-86.89080048,-1
R_1HZ8VsPiDz4sQV7,Default Response Set,Anonymous,,,31.13.99.121,0,25/11/15 22:59,25/11/15 22:59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_1Yeao5SRIntEYGp,Default Response Set,Anonymous,,,71.94.199.177,0,26/11/15 00:58,26/11/15 00:58,0,,A323CCIT8GNMOB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,17.507,17.507,22.322,1,,,,,,,,,,,,,,,,,,,,-1
R_2rbUPPSBv4CQp25,Default Response Set,Anonymous,,,74.102.55.171,0,26/11/15 16:14,26/11/15 16:15,0,,A25MAA14V6FLE3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3jWbfsC05NXMrjf,Default Response Set,Anonymous,,,66.87.30.58,0,27/11/15 12:47,27/11/15 12:49,0,,ADCUK2AHXYSBJ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3WYhYphiOlzW2l7,Default Response Set,Anonymous,,,89.132.125.83,0,25/11/15 23:43,25/11/15 23:44,0,,anna4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_576S727ih0w3Smh,Default Response Set,Anonymous,,,73.128.143.216,0,26/11/15 18:48,26/11/15 18:49,0,,A20SXG1DHDIDI7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,38.437,38.437,40.001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_7R3cjRkEtbp5989,Default Response Set,Anonymous,,,92.139.182.205,0,27/11/15 07:54,27/11/15 07:54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_cI0SkVO1ltCaowl,Default Response Set,Anonymous,,,66.87.30.58,8,27/11/15 12:47,27/11/15 12:48,0,,ADCUK2AHXYSBJ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_cJa1UeujHceD8Zn,Default Response Set,Anonymous,,,107.178.39.93,0,26/11/15 20:55,26/11/15 20:55,0,,A3CA5SLHQTNDHU,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_cwEKsJz3iUfWro9,Default Response Set,Anonymous,,,68.73.96.34,0,26/11/15 01:30,26/11/15 01:31,0,,A14D297BQB6QF3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_cwOHISmwTIpUn89,Default Response Set,Anonymous,,,207.32.44.31,0,26/11/15 22:47,26/11/15 22:48,0,,A2DLBOB7L0U0Q3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,33.172,33.172,34.736,1,1,5,3,6,,,,,,,,,,,,,,,,-1
R_enCXnvCQ0CMvnw1,Default Response Set,Anonymous,,,173.172.154.251,0,26/11/15 13:00,26/11/15 13:02,0,,A3GB1GCTYPJBMR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,71.484,71.484,73.517,1,1,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,-1
